Id,reference
13844,32.583
13845,51.2201
13846,83.0088
13847,10.4077
13848,52.6448
13849,19.5657
13850,65.3455
13851,13.4387
13852,38.8212
13853,30.0511
13854,47.9848
13855,44.0386
13856,80.1664
13857,34.6211
13858,36.0365
13859,38.1203
13860,80.2087
13861,68.9695
13862,8.28559
13863,19.9381
13864,78.9389
13865,69.4895
13866,26.1266
13867,15.312
13868,83.988
13869,73.6009
13870,13.4382
13871,55.8578
13872,12.5885
13873,69.5132
13874,65.115
13875,61.7106
13876,20.5487
13877,31.5459
13878,72.0139
13879,54.446
13880,59.9228
13881,31.0939
13882,9.70872
13883,56.4434
13884,34.8941
13885,42.3575
13886,47.0197
13887,54.8995
13888,63.6002
13889,29.8087
13890,27.9039
13891,56.8117
13892,20.9916
13893,59.096
13894,23.7859
13895,72.1981
13896,23.5114
13897,18.8805
13898,83.8813
13899,9.47495
13900,85.5795
13901,37.5647
13902,28.2173
13903,42.7715
13904,91.1529
13905,56.6832
13906,35.9028
13907,84.0756
13908,30.0635
13909,25.009
13910,22.1153
13911,48.949
13912,20.0358
13913,21.7331
13914,53.6995
13915,18.9897
13916,62.0568
13917,73.6914
13918,8.87168
13919,41.0352
13920,30.6412
13921,7.64735
13922,10.7069
13923,63.3574
13924,14.3106
13925,35.7432
13926,85.1448
13927,48.4598
13928,89.1641
13929,45.677
13930,15.6614
13931,46.6502
13932,27.8828
13933,16.1959
13934,40.1978
13935,43.1417
13936,49.7902
13937,28.7024
13938,33.8715
13939,34.3816
13940,79.3958
13941,90.4145
13942,45.8675
13943,9.76212
13944,42.3389
13945,26.0168
13946,38.5701
13947,44.945
13948,79.6199
13949,91.5027
13950,13.152
13951,14.2377
13952,29.3621
13953,47.8408
13954,84.4691
13955,29.8422
13956,37.7499
13957,92.8277
13958,91.4652
13959,90.6388
13960,52.5151
13961,77.8101
13962,12.8896
13963,26.2095
13964,91.3829
13965,9.84945
13966,40.9671
13967,84.3786
13968,21.7404
13969,51.5512
13970,50.51
13971,72.9021
13972,77.1276
13973,21.6693
13974,22.2992
13975,65.0973
13976,37.6664
13977,30.9885
13978,90.7906
13979,54.8818
13980,58.6653
13981,60.4881
13982,12.2024
13983,61.4918
13984,35.2178
13985,9.41078
13986,38.9777
13987,27.8659
13988,84.197
13989,39.9983
13990,21.8547
13991,55.2342
13992,40.6773
13993,33.6257
13994,21.2084
13995,26.5389
13996,45.3247
13997,42.2934
13998,16.0679
13999,30.6652
14000,44.0212
14001,10.6086
14002,35.2755
14003,30.0907
14004,24.1023
14005,15.5917
14006,75.3401
14007,40.554
14008,48.3113
14009,84.1322
14010,32.9149
14011,7.69975
14012,53.7809
14013,25.9488
14014,52.9536
14015,46.5024
14016,75.6259
14017,18.4568
14018,25.0802
14019,92.7862
14020,22.5909
14021,38.6774
14022,42.7528
14023,41.1329
14024,51.3638
14025,62.675
14026,31.5403
14027,73.0165
14028,44.6914
14029,25.612
14030,17.2326
14031,27.4884
14032,40.207
14033,75.9909
14034,60.3796
14035,26.634
14036,40.106
14037,77.5038
14038,48.6282
14039,35.7539
14040,67.201
14041,55.6388
14042,71.0971
14043,57.1787
14044,77.8375
14045,67.9762
14046,48.5636
14047,68.1414
14048,24.6502
14049,8.83087
14050,51.9099
14051,24.6053
14052,49.6674
14053,61.3971
14054,80.7414
14055,36.6342
14056,72.5581
14057,28.2805
14058,31.943
14059,29.6344
14060,88.4183
14061,73.7535
14062,23.7246
14063,47.6993
14064,46.4793
14065,32.8482
14066,45.3334
14067,60.9475
14068,69.9981
14069,6.77779
14070,64.3665
14071,90.1375
14072,30.8969
14073,16.7994
14074,40.4332
14075,48.8386
14076,62.4016
14077,36.6289
14078,26.7323
14079,15.5518
14080,18.2453
14081,69.4623
14082,83.183
14083,33.6033
14084,26.931
14085,83.3897
14086,56.5403
14087,71.393
14088,57.1055
14089,42.45
14090,28.6066
14091,74.2333
14092,41.0384
14093,28.7107
14094,34.6575
14095,45.1743
14096,59.7067
14097,52.8041
14098,82.9746
14099,72.551
14100,17.4764
14101,82.0853
14102,51.2024
14103,40.7265
14104,64.7351
14105,54.7984
14106,41.2819
14107,72.3352
14108,35.2961
14109,15.7651
14110,91.789
14111,9.67501
14112,26.6166
14113,38.2497
14114,26.2478
14115,80.8417
14116,70.8559
14117,57.3772
14118,52.9705
14119,38.8668
14120,73.9388
14121,13.4269
14122,35.9014
14123,20.9647
14124,42.2678
14125,74.0464
14126,61.9519
14127,13.4621
14128,30.8484
14129,26.0268
14130,33.8037
14131,45.5152
14132,22.8453
14133,47.338
14134,15.3116
14135,11.8646
14136,28.4886
14137,66.1934
14138,49.3115
14139,25.2009
14140,53.8625
14141,28.2426
14142,86.3576
14143,19.7661
14144,13.5633
14145,67.3546
14146,53.4574
14147,86.1183
14148,44.4261
14149,52.3349
14150,86.2088
14151,50.1781
14152,14.1526
14153,56.5397
14154,13.5488
14155,44.5065
14156,73.3111
14157,42.0319
14158,77.0866
14159,13.6115
14160,26.8213
14161,69.4441
14162,20.7007
14163,16.1641
14164,49.2486
14165,34.6308
14166,31.272
14167,84.0875
14168,27.509
14169,63.0322
14170,77.4332
14171,90.3366
14172,83.4921
14173,41.8725
14174,9.98935
14175,55.2144
14176,47.1793
14177,48.8374
14178,79.9789
14179,76.5186
14180,47.7768
14181,72.3561
14182,57.7838
14183,10.0301
14184,14.0829
14185,61.2379
14186,16.3585
14187,49.0864
14188,56.8157
14189,74.6612
14190,63.3081
14191,59.9898
14192,84.7362
14193,35.5641
14194,34.5193
14195,12.5452
14196,47.2895
14197,49.3782
14198,83.1446
14199,51.7984
14200,36.591
14201,89.7662
14202,88.5676
14203,9.19681
14204,34.9848
14205,18.2469
14206,90.5932
14207,7.64434
14208,86.8378
14209,52.8793
14210,43.4991
14211,27.9165
14212,78.8656
14213,27.5531
14214,26.2127
14215,38.2746
14216,88.6682
14217,61.2429
14218,10.1099
14219,62.2612
14220,80.2633
14221,93.4037
14222,55.5609
14223,75.3896
14224,85.1624
14225,25.7595
14226,24.8975
14227,52.3024
14228,24.7988
14229,65.3463
14230,62.506
14231,63.3875
14232,48.326
14233,43.9462
14234,68.7639
14235,47.7008
14236,85.4505
14237,32.9219
14238,63.8626
14239,13.2063
14240,52.734
14241,47.6109
14242,56.7808
14243,73.5515
14244,86.8028
14245,28.3243
14246,34.4338
14247,22.3195
14248,57.0705
14249,48.237
14250,15.4866
14251,84.6179
14252,33.5067
14253,29.6134
14254,28.292
14255,48.8632
14256,45.9334
14257,31.5025
14258,37.0967
14259,48.7133
14260,20.1852
14261,7.67692
14262,20.2922
14263,94.2692
14264,64.3229
14265,58.5532
14266,48.6669
14267,32.6022
14268,76.5829
14269,54.4813
14270,87.0478
14271,63.2422
14272,83.373
14273,59.2901
14274,49.8646
14275,23.7522
14276,88.3984
14277,32.7299
14278,42.0731
14279,11.294
14280,40.5034
14281,95.4686
14282,29.0631
14283,42.5353
14284,7.05929
14285,55.0987
14286,53.5932
14287,41.2117
14288,8.38469
14289,34.773
14290,68.145
14291,38.811
14292,32.0503
14293,56.3283
14294,54.113
14295,17.3186
14296,28.1929
14297,60.2746
14298,42.9561
14299,15.2079
14300,59.2365
14301,39.0933
14302,29.1496
14303,39.0176
14304,87.8306
14305,60.4958
14306,73.8799
14307,10.3972
14308,25.6639
14309,90.7239
14310,81.929
14311,83.0888
14312,36.7304
14313,31.8306
14314,42.0611
14315,21.0216
14316,33.3122
14317,12.0522
14318,22.741
14319,57.1321
14320,31.2496
14321,64.3201
14322,30.9711
14323,79.5373
14324,26.1675
14325,32.9643
14326,41.0646
14327,52.5148
14328,76.4647
14329,20.2153
14330,34.258
14331,31.571
14332,14.6234
14333,28.4959
14334,44.188
14335,80.3088
14336,26.0415
14337,41.3996
14338,86.4265
14339,10.0807
14340,45.6618
14341,42.5699
14342,45.6149
14343,26.3654
14344,67.3608
14345,32.3081
14346,11.4759
14347,10.5309
14348,51.7442
14349,8.86264
14350,21.0981
14351,77.8107
14352,86.2117
14353,76.9848
14354,24.7885
14355,43.0709
14356,46.1488
14357,68.5157
14358,19.2528
14359,85.6236
14360,54.1958
14361,81.0022
14362,72.048
14363,26.2843
14364,74.9068
14365,29.4142
14366,43.0239
14367,75.3464
14368,37.4393
14369,74.7879
14370,50.4194
14371,14.5496
14372,32.585
14373,28.4509
14374,31.0074
14375,83.5864
14376,27.2658
14377,58.674
14378,42.9047
14379,65.2049
14380,78.6658
14381,48.0917
14382,66.922
14383,36.2987
14384,10.1836
14385,22.3638
14386,59.1848
14387,36.7608
14388,38.6798
14389,28.0129
14390,38.8287
14391,61.6039
14392,53.4617
14393,9.57985
14394,46.1061
14395,36.9644
14396,24.7226
14397,75.0077
14398,22.7066
14399,76.3776
14400,17.9022
14401,85.8915
14402,35.5649
14403,68.4482
14404,67.1024
14405,25.2864
14406,42.1908
14407,15.1349
14408,19.71
14409,82.6419
14410,14.4613
14411,49.0773
14412,46.8766
14413,18.5456
14414,70.959
14415,85.9554
14416,37.5165
14417,41.5682
14418,56.2547
14419,31.1407
14420,11.8291
14421,21.2204
14422,19.545
14423,76.3518
14424,77.8321
14425,20.1754
14426,87.098
14427,42.305
14428,29.4554
14429,44.5271
14430,25.0709
14431,84.0316
14432,84.4794
14433,51.5966
14434,85.4588
14435,66.4207
14436,50.2598
14437,13.1334
14438,83.2903
14439,27.5891
14440,74.9349
14441,45.2655
14442,28.7945
14443,81.2928
14444,25.3992
14445,38.2744
14446,36.6193
14447,78.0128
14448,36.9017
14449,27.1374
14450,71.1143
14451,55.4894
14452,66.9856
14453,50.5365
14454,72.8358
14455,79.1969
14456,29.6703
14457,23.5701
14458,33.9204
14459,52.2241
14460,41.5723
14461,26.0839
14462,83.09
14463,20.0913
14464,46.8573
14465,34.4794
14466,31.1337
14467,65.2475
14468,87.493
14469,20.1783
14470,10.606
14471,95.3719
14472,49.6462
14473,78.3501
14474,71.9516
14475,91.2146
14476,27.1829
14477,52.7159
14478,24.2366
14479,30.817
14480,28.2632
14481,68.2116
14482,34.8734
14483,33.3957
14484,38.2563
14485,49.152
14486,56.2771
14487,23.7211
14488,58.5629
14489,39.17
14490,39.7792
14491,37.8538
14492,28.4498
14493,51.8146
14494,51.2082
14495,88.3311
14496,34.6571
14497,65.4812
14498,59.3457
14499,40.3663
14500,58.4627
14501,45.5396
14502,15.6655
14503,46.6944
14504,25.4127
14505,77.8472
14506,62.6158
14507,79.664
14508,47.7026
14509,29.1367
14510,45.5742
14511,75.2828
14512,53.0931
14513,41.1754
14514,44.1236
14515,29.9319
14516,45.9
14517,33.5761
14518,26.493
14519,85.7546
14520,16.7424
14521,90.1124
14522,41.2929
14523,79.1327
14524,79.7214
14525,76.3898
14526,84.9652
14527,82.6266
14528,47.3548
14529,54.4741
14530,48.2613
14531,30.8348
14532,71.4185
14533,31.3052
14534,47.0565
14535,59.0717
14536,54.424
14537,68.2047
14538,82.506
14539,69.2183
14540,51.211
14541,36.6216
14542,32.7371
14543,49.339
14544,30.5708
14545,40.1246
14546,16.1006
14547,34.2487
14548,67.9718
14549,77.6096
14550,16.6351
14551,92.5297
14552,29.0459
14553,78.2507
14554,64.1798
14555,32.1292
14556,10.506
14557,25.1791
14558,32.1261
14559,32.2706
14560,45.5068
14561,35.0285
14562,51.9555
14563,46.1057
14564,40.9128
14565,40.9296
14566,95.5569
14567,52.5034
14568,64.2969
14569,11.7111
14570,38.1429
14571,17.4489
14572,44.699
14573,16.2609
14574,70.6884
14575,45.0691
14576,55.3097
14577,86.6938
14578,41.8752
14579,39.9455
14580,53.5526
14581,40.5569
14582,76.3505
14583,45.178
14584,53.1439
14585,30.3524
14586,89.7178
14587,65.7613
14588,68.584
14589,26.8703
14590,35.7568
14591,75.5311
14592,76.3114
14593,31.3847
14594,50.0638
14595,47.4924
14596,52.4091
14597,41.6785
14598,66.51
14599,19.9524
14600,24.8589
14601,27.2466
14602,44.0956
14603,21.5311
14604,38.7762
14605,34.586
14606,14.2784
14607,66.8311
14608,13.518
14609,89.6058
14610,51.8096
14611,10.998
14612,80.0075
14613,87.65
14614,59.2548
14615,27.4856
14616,58.9415
14617,31.2598
14618,42.8078
14619,19.7376
14620,54.2013
14621,14.1144
14622,61.189
14623,28.3908
14624,75.0767
14625,33.5986
14626,76.9266
14627,43.6686
14628,28.4171
14629,34.1574
14630,45.2753
14631,33.4248
14632,16.9199
14633,8.33476
14634,39.1544
14635,43.7185
14636,64.038
14637,75.3807
14638,57.6989
14639,86.0905
14640,45.0699
14641,43.0784
14642,33.6125
14643,37.3659
14644,61.7794
14645,15.4348
14646,83.6596
14647,49.3584
14648,56.7564
14649,71.1819
14650,29.8775
14651,84.0448
14652,88.7793
14653,53.2578
14654,50.1558
14655,49.4956
14656,15.6303
14657,32.9738
14658,49.4637
14659,53.7913
14660,40.4442
14661,33.6065
14662,34.9302
14663,64.0028
14664,32.5739
14665,50.0544
14666,44.3838
14667,44.2216
14668,39.9157
14669,46.0392
14670,56.5207
14671,94.9917
14672,7.97994
14673,49.6228
14674,29.6713
14675,38.5012
14676,71.3627
14677,35.8123
14678,50.6467
14679,71.9052
14680,72.6461
14681,76.2857
14682,43.7936
14683,53.6429
14684,37.9487
14685,31.431
14686,54.9903
14687,25.1397
14688,54.7111
14689,44.8542
14690,51.6149
14691,67.0586
14692,45.925
14693,43.7478
14694,79.4875
14695,84.647
14696,37.9349
14697,74.1045
14698,69.4124
14699,49.4666
14700,84.9659
14701,43.805
14702,35.3741
14703,42.9659
14704,58.2984
14705,75.5668
14706,33.9194
14707,66.4452
14708,47.3321
14709,25.5462
14710,40.8181
14711,32.5305
14712,75.303
14713,33.1922
14714,78.4436
14715,32.587
14716,56.8296
14717,19.2115
14718,28.9187
14719,84.8101
14720,57.237
14721,88.0956
14722,81.254
14723,51.4724
14724,25.1955
14725,37.8577
14726,53.153
14727,29.9861
14728,44.7927
14729,13.7934
14730,8.05681
14731,41.5016
14732,81.7488
14733,12.6767
14734,38.8337
14735,81.8473
14736,45.6313
14737,28.2124
14738,33.9345
14739,35.2409
14740,31.6352
14741,66.156
14742,27.4572
14743,56.5364
14744,45.4115
14745,29.1192
14746,19.9219
14747,41.7837
14748,38.3043
14749,53.4333
14750,49.2785
14751,15.5389
14752,36.1077
14753,20.6628
14754,63.3515
14755,51.7083
14756,70.3902
14757,69.9305
14758,33.4532
14759,27.552
14760,79.0179
14761,35.8769
14762,35.5131
14763,11.0049
14764,50.7675
14765,47.2953
14766,42.6948
14767,34.6131
14768,29.0834
14769,46.9874
14770,54.0405
14771,29.4502
14772,63.2797
14773,16.1693
14774,18.7277
14775,91.5536
14776,40.7534
14777,59.9846
14778,45.4125
14779,53.0463
14780,50.4847
14781,25.1791
14782,30.0637
14783,70.4206
14784,43.8505
14785,39.1038
14786,89.1608
14787,30.2757
14788,68.0592
14789,43.3226
14790,76.3356
14791,34.7889
14792,41.5865
14793,48.348
14794,69.2775
14795,37.4152
14796,35.0266
14797,52.4084
14798,90.7836
14799,21.0681
14800,29.7975
14801,80.4584
14802,27.2472
14803,53.2899
14804,56.2511
14805,61.0625
14806,28.834
14807,43.1789
14808,29.0755
14809,62.1067
14810,53.8957
14811,17.3397
14812,25.3107
14813,85.825
14814,26.0415
14815,26.8622
14816,51.7221
14817,56.7721
14818,38.9167
14819,62.5056
14820,25.4817
14821,43.7421
14822,50.8234
14823,71.3138
14824,32.9078
14825,25.9034
14826,49.0441
14827,24.3029
14828,19.8584
14829,40.6644
14830,91.8871
14831,30.0254
14832,86.3367
14833,74.3055
14834,9.62132
14835,24.5095
14836,56.7119
14837,29.0635
14838,29.0409
14839,93.4084
14840,26.3723
14841,15.5237
14842,46.2603
14843,50.8547
14844,90.2982
14845,76.1681
14846,66.806
14847,44.6494
14848,33.9838
14849,49.8921
14850,71.027
14851,72.2998
14852,78.9679
14853,53.1975
14854,88.5094
14855,32.972
14856,90.9265
14857,59.8495
14858,20.8842
14859,53.1387
14860,10.4901
14861,31.7754
14862,20.8811
14863,70.3469
14864,27.7137
14865,64.5662
14866,40.1118
14867,19.1222
14868,34.5563
14869,91.6056
14870,67.8784
14871,55.3823
14872,72.2862
14873,27.3406
14874,52.4321
14875,45.4162
14876,51.5904
14877,6.73483
14878,57.9133
14879,69.2311
14880,42.0438
14881,64.3534
14882,33.176
14883,67.415
14884,67.189
14885,9.77175
14886,36.6649
14887,38.0997
14888,33.3438
14889,57.4684
14890,32.7351
14891,50.7364
14892,19.2913
14893,40.0556
14894,62.2716
14895,20.9167
14896,36.7297
14897,63.2057
14898,27.3719
14899,56.1961
14900,15.3809
14901,82.156
14902,11.9975
14903,13.244
14904,68.5763
14905,63.1987
14906,36.3192
14907,72.2067
14908,75.863
14909,80.3599
14910,26.9152
14911,19.4273
14912,80.953
14913,43.9549
14914,25.018
14915,36.8591
14916,16.2288
14917,24.2148
14918,36.5353
14919,43.7399
14920,45.0083
14921,42.3468
14922,21.2112
14923,90.3045
14924,31.3825
14925,72.6003
14926,77.5382
14927,20.52
14928,46.2518
14929,8.3457
14930,33.1272
14931,37.3795
14932,31.3437
14933,35.1969
14934,36.286
14935,14.0955
14936,31.2645
14937,45.132
14938,51.0959
14939,39.1008
14940,32.5186
14941,35.31
14942,51.6308
14943,31.3284
14944,48.5319
14945,54.4282
14946,9.7987
14947,87.1998
14948,28.0367
14949,52.6011
14950,83.9776
14951,86.1333
14952,28.2635
14953,33.2409
14954,47.8691
14955,21.7243
14956,36.2857
14957,33.1732
14958,93.0917
14959,48.1231
14960,35.5269
14961,11.2736
14962,54.1195
14963,46.5794
14964,13.5356
14965,46.4295
14966,49.0374
14967,40.4842
14968,89.1052
14969,40.5291
14970,45.9349
14971,30.1852
14972,57.3065
14973,57.6525
14974,42.0808
14975,34.1785
14976,33.7886
14977,34.8318
14978,43.9251
14979,59.058
14980,11.8642
14981,46.8334
14982,36.9222
14983,69.9861
14984,33.6764
14985,51.3638
14986,23.2019
14987,52.4419
14988,47.6818
14989,67.2092
14990,35.4781
14991,42.4806
14992,31.3541
14993,71.4382
14994,77.8191
14995,15.2585
14996,35.9449
14997,70.5462
14998,93.899
14999,66.5923
15000,76.1088
15001,10.7379
15002,52.3409
15003,56.3999
15004,37.8651
15005,70.981
15006,26.9739
15007,29.9548
15008,53.3809
15009,38.9724
15010,47.9402
15011,46.4612
15012,69.4805
15013,27.4282
15014,38.6668
15015,87.3765
15016,36.4109
15017,55.2676
15018,29.0828
15019,36.6351
15020,81.1566
15021,16.8644
15022,30.8619
15023,33.5201
15024,36.8308
15025,31.3521
15026,51.6611
15027,33.0926
15028,40.7528
15029,75.1795
15030,58.3035
15031,57.889
15032,58.6306
15033,15.4623
15034,40.5404
15035,51.517
15036,58.454
15037,28.6978
15038,68.889
15039,27.2713
15040,54.4977
15041,65.4633
15042,74.1864
15043,16.6428
15044,55.0775
15045,42.9079
15046,19.9432
15047,73.3235
15048,50.0764
15049,41.5118
15050,15.9673
15051,46.8983
15052,15.6586
15053,64.2008
15054,40.8898
15055,16.6734
15056,61.4946
15057,30.4592
15058,28.2354
15059,33.917
15060,24.4774
15061,47.9334
15062,68.9759
15063,24.3874
15064,40.6533
15065,45.4098
15066,50.0333
15067,63.6096
15068,76.4782
15069,45.3094
15070,28.6299
15071,34.0148
15072,30.5427
15073,43.4963
15074,56.4677
15075,70.8327
15076,8.29923
15077,64.9589
15078,10.8345
15079,78.8422
15080,74.3073
15081,51.9396
15082,45.3215
15083,50.4407
15084,45.081
15085,29.3295
15086,41.5094
15087,43.3821
15088,28.616
15089,30.3502
15090,45.8906
15091,45.3439
15092,83.0614
15093,34.2262
15094,72.971
15095,69.9279
15096,53.664
15097,7.3666
15098,16.3434
15099,57.8753
15100,16.1383
15101,19.6758
15102,31.6383
15103,17.1121
15104,10.4556
15105,64.4716
15106,35.772
15107,32.0815
15108,58.3607
15109,43.5297
15110,43.7083
15111,21.3819
15112,46.5736
15113,41.3418
15114,54.1791
15115,60.2606
15116,78.1119
15117,27.8226
15118,27.6479
15119,27.5434
15120,26.0258
15121,86.8337
15122,59.6136
15123,28.4636
15124,71.1032
15125,90.2075
15126,11.2543
15127,62.5047
15128,30.2825
15129,7.98933
15130,25.4381
15131,8.31525
15132,88.8227
15133,66.1538
15134,56.309
15135,29.3418
15136,24.5331
15137,87.5237
15138,28.5886
15139,71.9904
15140,66.8801
15141,59.5421
15142,25.8302
15143,37.0513
15144,77.0792
15145,91.5796
15146,86.02
15147,90.7795
15148,24.1795
15149,37.2086
15150,45.0255
15151,82.7802
15152,82.6402
15153,40.3291
15154,28.7338
15155,32.456
15156,68.821
15157,36.8065
15158,18.4575
15159,23.7382
15160,71.6223
15161,44.038
15162,61.5065
15163,66.0836
15164,58.5531
15165,21.3121
15166,44.0719
15167,31.5864
15168,37.0228
15169,35.4733
15170,54.3407
15171,46.5812
15172,13.1334
15173,16.2996
15174,62.3421
15175,41.2997
15176,11.1961
15177,20.3658
15178,36.6352
15179,54.9112
15180,39.4785
15181,55.4754
15182,11.8184
15183,31.2563
15184,6.84937
15185,65.8902
15186,54.1812
15187,46.3648
15188,85.6649
15189,38.5589
15190,40.4078
15191,21.3638
15192,91.72
15193,10.1214
15194,13.9439
15195,55.3288
15196,63.2657
15197,78.2199
15198,68.4269
15199,16.2343
15200,81.7186
15201,39.0598
15202,56.1206
15203,51.5454
15204,37.3494
15205,30.4192
15206,74.6409
15207,8.08104
15208,79.1864
15209,85.8338
15210,9.40911
15211,85.7757
15212,62.9826
15213,81.8247
15214,69.1879
15215,24.1049
15216,35.8369
15217,64.599
15218,10.0365
15219,73.1655
15220,79.8508
15221,15.7047
15222,69.2795
15223,73.8251
15224,27.0623
15225,86.9626
15226,29.2665
15227,7.09925
15228,67.8892
15229,40.505
15230,53.4594
15231,45.1468
15232,68.2372
15233,22.0652
15234,67.1416
15235,38.7501
15236,86.4872
15237,30.6942
15238,80.4808
15239,57.9588
15240,73.1274
15241,65.8869
15242,42.5051
15243,85.0623
15244,87.6329
15245,10.4024
15246,72.2135
15247,6.55142
15248,77.0946
15249,47.5717
15250,33.6289
15251,77.1843
15252,66.0312
15253,56.6597
15254,27.1232
15255,39.6394
15256,66.2941
15257,43.7854
15258,66.6273
15259,79.0925
15260,38.1961
15261,8.89621
15262,83.3569
15263,47.5537
15264,88.8035
15265,90.0148
15266,68.1526
15267,56.994
15268,8.56409
15269,43.5884
15270,35.3122
15271,25.3065
15272,43.3579
15273,25.9567
15274,59.4841
15275,80.5049
15276,54.7314
15277,24.7559
15278,22.2384
15279,21.4669
15280,8.95017
15281,47.5242
15282,64.5701
15283,20.4227
15284,33.8463
15285,68.6979
15286,63.5024
15287,31.8106
15288,12.6305
15289,84.436
15290,55.242
15291,65.4294
15292,54.3818
15293,89.3171
15294,28.5339
15295,76.4987
15296,40.0466
15297,55.8133
15298,93.1958
15299,80.7092
15300,61.9583
15301,70.192
15302,47.5487
15303,70.4392
15304,56.2759
15305,87.8207
15306,33.7951
15307,17.3903
15308,33.7208
15309,36.2225
15310,54.3574
15311,16.3499
15312,65.2196
15313,65.0739
15314,59.0742
15315,47.0419
15316,28.8469
15317,33.5245
15318,47.9147
15319,81.5941
15320,22.672
15321,85.9672
15322,27.7931
15323,57.9447
15324,47.5274
15325,42.4452
15326,86.3989
15327,73.1933
15328,68.9073
15329,57.4593
15330,30.5574
15331,59.2103
15332,37.0779
15333,67.2345
15334,40.8009
15335,9.52907
15336,26.0524
15337,26.2768
15338,26.5399
15339,18.8675
15340,18.896
15341,56.6982
15342,64.0033
15343,27.8141
15344,83.5267
15345,43.2321
15346,30.8729
15347,25.4698
15348,9.87286
15349,28.7496
15350,85.4135
15351,31.9632
15352,10.0705
15353,17.1478
15354,12.181
15355,52.2574
15356,27.6563
15357,32.8933
15358,74.6546
15359,56.9644
15360,8.28031
15361,28.6515
15362,45.9131
15363,21.7404
15364,27.5228
15365,35.4553
15366,14.7563
15367,48.0188
15368,6.81139
15369,29.5799
15370,51.2544
15371,45.4798
15372,59.2811
15373,15.2918
15374,25.1241
15375,21.7288
15376,42.5481
15377,60.3946
15378,52.2896
15379,71.8395
15380,31.0627
15381,90.7814
15382,32.983
15383,33.3385
15384,61.8976
15385,59.163
15386,23.0702
15387,9.46244
15388,61.0593
15389,60.77
15390,34.5965
15391,54.6649
15392,50.0695
15393,60.0293
15394,31.3599
15395,70.4414
15396,44.2412
15397,63.6118
15398,36.888
15399,48.5268
15400,14.6986
15401,47.0945
15402,89.8036
15403,27.4686
15404,47.1277
15405,58.3568
15406,51.6941
15407,55.2619
15408,10.6267
15409,61.8277
15410,44.2188
15411,48.1988
15412,45.4811
15413,86.4017
15414,81.629
15415,14.9931
15416,31.4219
15417,51.5969
15418,21.4489
15419,29.6644
15420,26.5736
15421,27.1292
15422,66.6104
15423,60.3936
15424,29.5328
15425,59.2336
15426,63.6518
15427,36.1655
15428,66.9632
15429,90.0954
15430,30.3523
15431,54.3833
15432,47.0356
15433,12.809
15434,22.6022
15435,53.2798
15436,24.393
15437,63.3595
15438,89.791
15439,52.0266
15440,39.07
15441,86.159
15442,92.4203
15443,42.4701
15444,41.3826
15445,79.4269
15446,68.5829
15447,62.9011
15448,15.9845
15449,29.9648
15450,85.9494
15451,72.0612
15452,28.3574
15453,80.2532
15454,46.0297
15455,25.7857
15456,60.7123
15457,66.0677
15458,56.5583
15459,32.3124
15460,8.96234
15461,9.82446
15462,39.2432
15463,32.7654
15464,59.1527
15465,81.5363
15466,69.933
15467,8.94743
15468,90.8693
15469,80.8986
15470,43.2639
15471,61.5406
15472,49.0419
15473,50.1663
15474,52.9443
15475,86.213
15476,49.3335
15477,32.6727
15478,31.1082
15479,38.6092
15480,10.0181
15481,49.3741
15482,51.279
15483,58.0832
15484,18.7003
15485,12.6196
15486,36.7763
15487,32.5109
15488,42.1339
15489,67.9056
15490,39.2817
15491,90.8923
15492,38.5203
15493,23.1586
15494,30.4574
15495,33.382
15496,35.0187
15497,43.4231
15498,43.6256
15499,8.32042
15500,24.9492
15501,33.9025
15502,23.2862
15503,18.6743
15504,27.4885
15505,8.75053
15506,25.2189
15507,85.8521
15508,21.5301
15509,27.9055
15510,85.7964
15511,17.9413
15512,66.9122
15513,47.2284
15514,6.5718
15515,70.0939
15516,39.7418
15517,81.1565
15518,40.7759
15519,33.0338
15520,35.5527
15521,86.9946
15522,35.4531
15523,45.4252
15524,30.0346
15525,41.4485
15526,28.9026
15527,94.081
15528,24.5173
15529,78.5016
15530,63.0903
15531,95.2079
15532,19.4022
15533,87.0234
15534,11.798
15535,55.4118
15536,35.7897
15537,27.5509
15538,41.9942
15539,49.7443
15540,42.9561
15541,13.4746
15542,61.2269
15543,76.4447
15544,58.3078
15545,42.6453
15546,26.0303
15547,27.3293
15548,35.1939
15549,24.4503
15550,21.8775
15551,41.4707
15552,18.7416
15553,52.1396
15554,81.5611
15555,69.5223
15556,16.5517
15557,37.6541
15558,79.895
15559,26.7102
15560,66.7494
15561,20.1386
15562,93.2575
15563,42.8413
15564,66.1988
15565,23.8136
15566,73.1477
15567,8.03553
15568,89.6079
15569,30.4338
15570,27.3865
15571,27.9602
15572,15.7085
15573,85.8763
15574,62.378
15575,56.3233
15576,47.1258
15577,9.75986
15578,15.8236
15579,30.274
15580,55.2318
15581,88.6296
15582,46.2193
15583,76.7875
15584,57.1932
15585,39.6695
15586,56.1835
15587,28.5031
15588,59.8501
15589,43.2303
15590,83.8188
15591,11.438
15592,80.7395
15593,92.4848
15594,36.1097
15595,34.3503
15596,26.0356
15597,30.3327
15598,31.886
15599,47.7112
15600,32.4055
15601,31.7223
15602,35.4683
15603,27.394
15604,79.8372
15605,44.0636
15606,10.183
15607,48.5081
15608,79.5605
15609,40.1942
15610,77.9912
15611,89.5395
15612,37.1896
